ID	Form	Lemma	Rank	Postag	Pos	Person	Number	Tense	Mood	Voice	Gender	Case	Degree	IsMemberOfCoord	IsMemberOfApos	TextURN
urn:cite2:gagdt:tokens.v1:Soph_Aj_6946	.	.	23	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1065.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_6947	πρὸς	πρός	1	r--------	preposition	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1066.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_6948	ταῦτα	οὗτος	2	a-p---na-	adjective	-	plural	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1066.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_6949	μηδὲν	μηδείς	3	n-s---na-	noun	-	singular	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1066.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_6950	δεινὸν	δεινός	4	a-s---na-	adjective	-	singular	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1066.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_6951	ἐξάρῃς	ἐξαίρω	5	v2sasa---	verb	2nd	singular	aorist	subjunctive	active	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1066.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_6952	μένος	μένος	6	n-s---na-	noun	-	singular	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1066.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_6953	.	.	7	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1066.7
urn:cite2:gagdt:tokens.v1:Soph_Aj_6954	εἰ	εἰ	1	c--------	conjunction	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1067.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_6955	γὰρ	γάρ	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1067.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_6956	βλέποντος	βλέπω	3	v-sppamg-	verb	-	singular	present	participle	active	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1067.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_6957	μὴ	μή	4	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1067.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_6958	'	̓	5	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1067.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_6959	δυνήθημεν	δύναμαι	6	v1paip---	verb	1st	plural	aorist	indicative	passive	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1067.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_6960	κρατεῖν	κρατέω	7	v--pna---	verb	-	-	present	infinitive	active	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1067.7
urn:cite2:gagdt:tokens.v1:Soph_Aj_6961	,	,	8	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1067.8
urn:cite2:gagdt:tokens.v1:Soph_Aj_6962	πάντως	πάντως	9	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1068.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_6963	θανόντος	θνήσκω	10	v-sapamg-	verb	-	singular	aorist	participle	active	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1068.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_6964	γ'	γε	11	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1068.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_6965	ἄρξομεν	ἄρχω	12	v1pfia---	verb	1st	plural	future	indicative	active	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1068.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_6966	,	,	13	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1068.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_6967	κἂν	κἀν	14	c--------	conjunction	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1068.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_6968	μὴ	μή	15	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1068.7
urn:cite2:gagdt:tokens.v1:Soph_Aj_6969	θέλῃς	ἐθέλω	16	v2spsa---	verb	2nd	singular	present	subjunctive	active	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1068.8
urn:cite2:gagdt:tokens.v1:Soph_Aj_6970	,	,	17	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1068.9
urn:cite2:gagdt:tokens.v1:Soph_Aj_6971	χερσὶν	χείρ	18	n-p---fd-	noun	-	plural	-	-	-	feminine	dative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1069.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_6972	παρευθύνοντες	παρευθύνω	19	v-pppamn-	verb	-	plural	present	participle	active	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1069.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_6973	·	·	20	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1069.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_6974	οὐ	οὐ	1	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1069.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_6975	γὰρ	γάρ	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1069.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_6976	ἔσθ'	εἰμί	3	v3spia---	verb	3rd	singular	present	indicative	active	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1069.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_6977	ὅπου	ὅπου	4	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1069.7
urn:cite2:gagdt:tokens.v1:Soph_Aj_6978	λόγων	λόγος	5	n-p---mg-	noun	-	plural	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1070.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_6979	γ'	γε	6	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1070.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_6980	ἀκοῦσαι	ἀκούω	7	v--ana---	verb	-	-	aorist	infinitive	active	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1070.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_6981	ζῶν	ζάω	8	v-sppamn-	verb	-	singular	present	participle	active	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1070.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_6982	ποτ'	ποτέ	9	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1070.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_6983	ἠθέλησ'	ἐθέλω	10	v3saia---	verb	3rd	singular	aorist	indicative	active	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1070.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_6984	ἐμῶν	ἐμός	11	a-p---mg-	adjective	-	plural	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1070.7
urn:cite2:gagdt:tokens.v1:Soph_Aj_6985	.	.	12	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1070.8
urn:cite2:gagdt:tokens.v1:Soph_Aj_6986	καίτοι	καίτοι	1	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1071.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_6987	κακοῦ	κακός	2	a-s---mg-	adjective	-	singular	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1071.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_6988	πρὸς	πρός	3	r--------	preposition	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1071.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_6989	ἀνδρὸς	ἀνήρ	4	n-s---mg-	noun	-	singular	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1071.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_6990	ὄντα	εἰμί	5	v-sppama-	verb	-	singular	present	participle	active	masculine	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1071.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_6991	δημότην	δημότης	6	n-s---ma-	noun	-	singular	-	-	-	masculine	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1071.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_6992	μηδὲν	μηδείς	7	n-s---na-	noun	-	singular	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1072.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_6993	δικαιοῦν	δικαιόω	8	v--pna---	verb	-	-	present	infinitive	active	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1072.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_6994	τῶν	ὁ	9	l-p---mg-	article	-	plural	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1072.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_6995	ἐφεστώτων	ἐφίστημι	10	v-prpamg-	verb	-	plural	perfect	participle	active	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1072.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_6996	κλύειν	κλύω	11	v--pna---	verb	-	-	present	infinitive	active	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1072.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_6997	.	.	12	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1072.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_6998	οὐ	οὐ	1	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1073.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_6999	γάρ	γάρ	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1073.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_7000	ποτ'	ποτέ	3	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1073.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_7001	οὔ	οὔτε	4	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1073.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_7002	τ'	τε	5	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1073.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_7003	ἂν	ἄν	6	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1073.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_7004	ἐν	ἐν	7	r--------	preposition	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1073.7
urn:cite2:gagdt:tokens.v1:Soph_Aj_7005	πόλει	πόλις	8	n-s---fd-	noun	-	singular	-	-	-	feminine	dative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1073.8
urn:cite2:gagdt:tokens.v1:Soph_Aj_7006	νόμοι	νόμος	9	n-p---mn-	noun	-	plural	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1073.9
urn:cite2:gagdt:tokens.v1:Soph_Aj_7007	καλῶς	καλός	10	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1073.10
urn:cite2:gagdt:tokens.v1:Soph_Aj_7008	φέροιντ'	φέρω	11	v3ppoe---	verb	3rd	plural	present	optative	mediopassive	-	-	-	true	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1074.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_7009	ἄν	ἄν	12	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1074.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_7010	,	,	13	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1074.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_7011	ἔνθα	ἔνθα	14	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1074.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_7012	μὴ	μή	15	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1074.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_7013	καθεστήκῃ	καθίστημι	16	v3srsa---	verb	3rd	singular	perfect	subjunctive	active	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1074.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_7014	δέος	δέος	17	n-s---nn-	noun	-	singular	-	-	-	neuter	nominative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1074.7
urn:cite2:gagdt:tokens.v1:Soph_Aj_7015	,	,	18	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1074.8
urn:cite2:gagdt:tokens.v1:Soph_Aj_7016	οὔ	οὔτε	19	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1075.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_7017	τ'	τε	20	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1075.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_7018	ἂν	ἄν	21	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1075.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_7019	στρατός	στρατός	22	n-s---mn-	noun	-	singular	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1075.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_7020	γε	γε	23	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1075.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_7021	σωφρόνως	σώφρων	24	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1075.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_7022	ἄρχοιτ'	ἄρχω	25	v3spoe---	verb	3rd	singular	present	optative	mediopassive	-	-	-	true	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1075.7
urn:cite2:gagdt:tokens.v1:Soph_Aj_7023	ἔτι	ἔτι	26	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1075.8
urn:cite2:gagdt:tokens.v1:Soph_Aj_7024	,	,	27	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1075.9
urn:cite2:gagdt:tokens.v1:Soph_Aj_7025	μηδὲν	μηδείς	28	n-s---na-	noun	-	singular	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1076.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_7026	φόβου	φόβος	29	n-s---mg-	noun	-	singular	-	-	-	masculine	genitive	-	true	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1076.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_7027	πρόβλημα	πρόβλημα	30	n-s---na-	noun	-	singular	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1076.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_7028	μη	μή	31	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1076.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_7029	δ'	δέ	32	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1076.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_7030	αἰδοῦς	αἰδώς	33	n-s---fg-	noun	-	singular	-	-	-	feminine	genitive	-	true	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1076.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_7031	ἔχων	ἔχω	34	v-sppamn-	verb	-	singular	present	participle	active	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1076.7
urn:cite2:gagdt:tokens.v1:Soph_Aj_7032	.	.	35	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1076.8
urn:cite2:gagdt:tokens.v1:Soph_Aj_7033	ἀλλ'	ἀλλά	1	c--------	conjunction	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1077.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_7034	ἄνδρα	ἀνήρ	2	n-s---ma-	noun	-	singular	-	-	-	masculine	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1077.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_7035	χρή	χρή	3	v3spia---	verb	3rd	singular	present	indicative	active	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1077.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_7036	,	,	4	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1077.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_7037	κἂν	κἀν	5	c--------	conjunction	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1077.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_7038	σῶμα	σῶμα	6	n-s---nn-	noun	-	singular	-	-	-	neuter	nominative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1077.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_7039	γεννήσῃ	γεννάω	7	v3sasa---	verb	3rd	singular	aorist	subjunctive	active	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1077.7
urn:cite2:gagdt:tokens.v1:Soph_Aj_7040	μέγα	μέγας	8	a-s---nn-	adjective	-	singular	-	-	-	neuter	nominative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1077.8
urn:cite2:gagdt:tokens.v1:Soph_Aj_7041	,	,	9	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1077.9
urn:cite2:gagdt:tokens.v1:Soph_Aj_7042	δοκεῖν	δοκέω	10	v--pna---	verb	-	-	present	infinitive	active	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1078.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_7043	πεσεῖν	πίπτω	11	v--ana---	verb	-	-	aorist	infinitive	active	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1078.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_7044	ἂν	ἄν	12	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1078.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_7045	κἂν	κἀν	13	c--------	conjunction	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1078.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_7046	ἀπὸ	ἀπό	14	r--------	preposition	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1078.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_7047	σμικροῦ	μικρός	15	a-s---ng-	adjective	-	singular	-	-	-	neuter	genitive	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1078.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_7048	κακοῦ	κακός	16	a-s---ng-	adjective	-	singular	-	-	-	neuter	genitive	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1078.7
urn:cite2:gagdt:tokens.v1:Soph_Aj_7049	.	.	17	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1078.8
urn:cite2:gagdt:tokens.v1:Soph_Aj_7050	δέος	δέος	1	n-s---nn-	noun	-	singular	-	-	-	neuter	nominative	-	true	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1079.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_7051	γὰρ	γάρ	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1079.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_7052	ᾧ	ὅς	3	p-s---md-	pron	-	singular	-	-	-	masculine	dative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1079.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_7053	πρόσεστιν	πρόσειμι	4	v3spia---	verb	3rd	singular	present	indicative	active	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1079.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_7054	αἰσχύνη	αἰσχύνη	5	n-s---fn-	noun	-	singular	-	-	-	feminine	nominative	-	true	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1079.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_7055	θ'	τε	6	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1079.6
urn:cite2:gagdt:tokens.v1:Soph_Aj_7056	ὁμοῦ	ὁμοῦ	7	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1079.7
urn:cite2:gagdt:tokens.v1:Soph_Aj_7057	,	,	8	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1079.8
urn:cite2:gagdt:tokens.v1:Soph_Aj_7058	σωτηρίαν	σωτηρία	9	n-s---fa-	noun	-	singular	-	-	-	feminine	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1080.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_7059	ἔχοντα	ἔχω	10	v-sppama-	verb	-	singular	present	participle	active	masculine	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1080.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_7060	τόνδ'	ὅδε	11	p-s---ma-	pron	-	singular	-	-	-	masculine	accusative	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1080.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_7061	ἐπίστασο	ἐπίσταμαι	12	v2spme---	verb	2nd	singular	present	imperative	mediopassive	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1080.4
urn:cite2:gagdt:tokens.v1:Soph_Aj_7062	·	·	13	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1080.5
urn:cite2:gagdt:tokens.v1:Soph_Aj_7063	ὅπου	ὅπου	1	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1081.1
urn:cite2:gagdt:tokens.v1:Soph_Aj_7064	δ'	δέ	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1081.2
urn:cite2:gagdt:tokens.v1:Soph_Aj_7065	ὑβρίζειν	ὑβρίζω	3	v--pna---	verb	-	-	present	infinitive	active	-	-	-	true	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1081.3
urn:cite2:gagdt:tokens.v1:Soph_Aj_7066	δρᾶν	δράω	4	v--pna---	verb	-	-	present	infinitive	active	-	-	-	true	false	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1.tokenized:1081.4
