ID	Form	Lemma	Rank	Postag	Pos	Person	Number	Tense	Mood	Voice	Gender	Case	Degree	IsMemberOfCoord	IsMemberOfApos	TextURN
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8249	οὔ	οὐ	18	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1434.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8250	μοι	ἐγώ	19	p-s---fd-	pron	-	singular	-	-	-	feminine	dative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1434.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8251	φόβου	φόβος	20	n-s---mg-	noun	-	singular	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1434.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8252	μέλαθρον	μέλαθρον	21	n-s---na-	noun	-	singular	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1434.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8253	ἐλπὶς	ἐλπίς	22	n-s---fn-	noun	-	singular	-	-	-	feminine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1434.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8254	ἐμπατεῖ	ἐμπατέω	23	v3spia---	verb	3rd	singular	present	indicative	active	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1434.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8255	,	,	24	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1434.7
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8256	ἕως	ἕως	25	c--------	conjunction	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1435.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8257	ἂν	ἄν	26	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1435.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8258	αἴθῃ	αἴθω	27	v3spsa---	verb	3rd	singular	present	subjunctive	active	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1435.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8259	πῦρ	πῦρ	28	n-s---nn-	noun	-	singular	-	-	-	neuter	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1435.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8260	ἐφ'	ἐπί	29	r--------	preposition	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1435.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8261	ἑστίας	ἑστία	30	n-s---fg-	noun	-	singular	-	-	-	feminine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1435.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8262	ἐμῆς	ἐμός	31	a-s---fg-	adjective	-	singular	-	-	-	feminine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1435.7
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8263	Αἴγισθος	Αἴγισθος	32	n-s---mn-	noun	-	singular	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1436.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8264	,	,	33	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1436.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8265	ὡς	ὡς	34	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1436.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8266	τὸ	ὁ	35	l-s---na-	article	-	singular	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1436.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8267	πρόσθεν	πρόσθεν	36	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1436.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8268	εὖ	εὖ	37	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1436.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8269	φρονῶν	φρονέω	38	v-sppamn-	verb	-	singular	present	participle	active	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1436.7
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8270	ἐμοί	ἐγώ	39	p-s---fd-	pron	-	singular	-	-	-	feminine	dative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1436.8
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8271	.	.	40	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1436.9
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8272	οὗτος	οὗτος	1	a-s---mn-	adjective	-	singular	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1437.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8273	γὰρ	γάρ	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1437.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8274	ἡμῖν	ἐγώ	3	p-p---md-	pron	-	plural	-	-	-	masculine	dative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1437.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8275	ἀσπὶς	ἀσπίς	4	n-s---fn-	noun	-	singular	-	-	-	feminine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1437.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8276	οὐ	οὐ	5	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1437.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8277	σμικρὰ	σμικρός	6	a-s---fn-	adjective	-	singular	-	-	-	feminine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1437.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8278	θράσους	θράσος	7	n-s---ng-	noun	-	singular	-	-	-	neuter	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1437.7
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8279	.	.	8	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1437.8
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8280	κεῖται	κεῖμαι	1	v3spie---	verb	3rd	singular	present	indicative	mediopassive	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1438.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8281	γυναικὸς	γυνή	2	n-s---fg-	noun	-	singular	-	-	-	feminine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1438.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8282	τῆσδε	ὅδε	3	p-s---fg-	pron	-	singular	-	-	-	feminine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1438.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8283	λυμαντήριος	λυμαντήριος	4	a-s---mn-	adjective	-	singular	-	-	-	masculine	nominative	-	false	true	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1438.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8284	,	,	5	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1438.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8285	Χρυσηίδων	Χρυσηίς	6	n-p---fg-	noun	-	plural	-	-	-	feminine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1439.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8286	μείλιγμα	μείλιγμα	7	n-s---nn-	noun	-	singular	-	-	-	neuter	nominative	-	false	true	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1439.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8287	τῶν	ὁ	8	l-p---fg-	article	-	plural	-	-	-	feminine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1439.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8288	ὑπ'	ὑπό	9	r--------	preposition	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1439.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8289	Ἰλίῳ	῎ἴλιος	10	n-s---fd-	noun	-	singular	-	-	-	feminine	dative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1439.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8290	·	·	11	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1439.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8291	ἥ	ὅς	1	p-s---fn-	pron	-	singular	-	-	-	feminine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1440.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8292	τ'	τε	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1440.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8293	αἰχμάλωτος	αἰχμάλωτος	3	a-s---fn-	adjective	-	singular	-	-	-	feminine	nominative	-	false	true	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1440.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8294	ἥδε	ὅδε	4	p-s---fn-	pron	-	singular	-	-	-	feminine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1440.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8295	καὶ	καί	5	c--------	conjunction	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1440.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8296	τερασκόπος	τερασκόπος	6	a-s---fn-	adjective	-	singular	-	-	-	feminine	nominative	-	true	true	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1440.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8297	καὶ	καί	7	c--------	conjunction	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1441.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8298	κοινόλεκτρος	κοινόλεκτρος	8	a-s---fn-	adjective	-	singular	-	-	-	feminine	nominative	-	true	true	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1441.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8299	τοῦδε	ὅδε	9	p-s---mg-	pron	-	singular	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1441.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8300	,	,	10	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1441.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8301	θεσφατηλόγος	θεσφατηλόγος	11	a-s---fn-	adjective	-	singular	-	-	-	feminine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1441.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8302	πιστὴ	πιστός	12	a-s---fn-	adjective	-	singular	-	-	-	feminine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1442.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8303	ξύνευνος	σύνευνος	13	n-s---fn-	noun	-	singular	-	-	-	feminine	nominative	-	false	true	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1442.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8304	,	,	14	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1442.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8305	ναυτίλων	ναυτίλος	15	a-p---ng-	adjective	-	plural	-	-	-	neuter	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1442.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8306	δὲ	δέ	16	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1442.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8307	σελμάτων	σέλμα	17	n-p---ng-	noun	-	plural	-	-	-	neuter	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1442.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8308	ἰσοτριβής	ἰσοτριβής	18	a-s---fn-	adjective	-	singular	-	-	-	feminine	nominative	-	false	true	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1443.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8309	.	.	19	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1443.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8310	ἄτιμα	ἄτιμος	1	a-p---na-	adjective	-	plural	-	-	-	neuter	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1443.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8311	δ'	δέ	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1443.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8312	οὐκ	οὐ	3	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1443.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8313	ἐπραξάτην	πράσσω	4	v3daia---	verb	3rd	dual	aorist	indicative	active	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1443.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8314	.	.	5	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1443.7
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8315	ὁ	ὁ	1	p-s---mn-	pron	-	singular	-	-	-	masculine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1444.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8316	μὲν	μέν	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1444.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8317	γὰρ	γάρ	3	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1444.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8318	οὕτως	οὕτως	4	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1444.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8319	,	,	5	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1444.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8320	ἡ	ὁ	6	p-s---fn-	pron	-	singular	-	-	-	feminine	nominative	-	false	true	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1444.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8321	δέ	δέ	7	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1444.7
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8322	τοι	τοι	8	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1444.8
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8323	κύκνου	κύκνος	9	n-s---mg-	noun	-	singular	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1444.9
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8324	δίκην	δίκη	10	n-s---fa-	noun	-	singular	-	-	-	feminine	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1444.10
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8325	τὸν	ὁ	11	l-s---ma-	article	-	singular	-	-	-	masculine	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1445.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8326	ὕστατον	ὕστερος	12	a-s---ma-	adjective	-	singular	-	-	-	masculine	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1445.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8327	μέλψασα	μέλπω	13	v-sapafn-	verb	-	singular	aorist	participle	active	feminine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1445.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8328	θανάσιμον	θανάσιμος	14	a-s---ma-	adjective	-	singular	-	-	-	masculine	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1445.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8329	γόον	γόος	15	n-s---ma-	noun	-	singular	-	-	-	masculine	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1445.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8330	κεῖται	κεῖμαι	16	v3spie---	verb	3rd	singular	present	indicative	mediopassive	-	-	-	true	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1446.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8331	,	,	17	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1446.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8332	φιλήτωρ	φιλήτωρ	18	n-s---mn-	noun	-	singular	-	-	-	masculine	nominative	-	false	true	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1446.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8333	τοῦδ'	ὅδε	19	p-s---mg-	pron	-	singular	-	-	-	masculine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1446.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8334	·	·	20	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1446.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8335	ἐμοὶ	ἐγώ	1	p-s---fd-	pron	-	singular	-	-	-	feminine	dative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1446.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8336	δ'	δέ	2	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1446.7
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8337	ἐπήγαγεν	ἐπάγω	3	v3saia---	verb	3rd	singular	aorist	indicative	active	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1446.8
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8338	εὐνῆς	εὐνή	4	n-s---fg-	noun	-	singular	-	-	-	feminine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1447.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8339	παροψώνημα	παροψώνημα	5	n-s---nn-	noun	-	singular	-	-	-	neuter	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1447.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8340	τῆς	ὁ	6	l-s---fg-	article	-	singular	-	-	-	feminine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1447.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8341	ἐμῆς	ἐμός	7	a-s---fg-	adjective	-	singular	-	-	-	feminine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1447.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8342	χλιδῆς	χλιδή	8	n-s---fg-	noun	-	singular	-	-	-	feminine	genitive	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1447.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8343	.	.	9	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1447.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8344	φεῦ	φεῦ	1	i--------	irregular	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1448.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8345	,	,	2	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1448.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8346	τίς	τίς	3	a-s---fn-	adjective	-	singular	-	-	-	feminine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1448.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8347	ἂν	ἄν	4	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1448.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8348	ἐν	ἐν	5	r--------	preposition	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1448.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8349	τάχει	τάχος	6	n-s---nd-	noun	-	singular	-	-	-	neuter	dative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1448.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8350	,	,	7	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1448.7
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8351	μὴ	μή	8	c--------	conjunction	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1448.8
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8352	περιώδυνος	περιώδυνος	9	a-s---fn-	adjective	-	singular	-	-	-	feminine	nominative	-	true	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1448.9
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8353	,	,	10	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1448.10
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8354	μη	μηδέ	11	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1449.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8355	δὲ	δέ	12	g--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1449.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8356	δεμνιοτήρης	δεμνιοτήρης	13	a-p---fn-	adjective	-	plural	-	-	-	feminine	nominative	-	true	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1449.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8357	,	,	14	u--------	punctuation	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1449.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8358	μόλοι	βλώσκω	15	v3saoa---	verb	3rd	singular	aorist	optative	active	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1450.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8359	τὸν	ὁ	16	l-s---ma-	article	-	singular	-	-	-	masculine	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1450.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8360	αἰεὶ	ἀεί	17	d--------	adverb	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1450.3
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8361	φέρουσ'	φέρω	18	v3ppia---	verb	3rd	plural	present	indicative	active	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1450.4
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8362	ἐν	ἐν	19	r--------	preposition	-	-	-	-	-	-	-	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1450.5
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8363	ἡμῖν	ἐγώ	20	p-p---md-	pron	-	plural	-	-	-	masculine	dative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1450.6
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8364	Μοῖρ'	μοῖρα	21	n-s---fn-	noun	-	singular	-	-	-	feminine	nominative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1451.1
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8365	ἀτέλευτον	ἀτέλευτος	22	a-s---ma-	adjective	-	singular	-	-	-	masculine	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1451.2
urn:cite2:gagdt:tokens.v1:Aesch_Ag_8366	ὕπνον	ὕπνος	23	n-s---ma-	noun	-	singular	-	-	-	masculine	accusative	-	false	false	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1451.3
